Rand,category_id,category_level1,category_level2,category_level3
0.381505801315332,1000004230,HYGIENE - BEAUTE - PARFUM,HYGIENE BEBE,SAVON - SHAMPOING - BAIN MOUSSANT - HUILE DE BAIN
0.381499229224957,1000017418,BATEAU MOTEUR - VOILIER,ACCASTILLAGE,TRAPPE  - HUBLOT - AERATION
0.381341344050173,1000005786,AUTO - MOTO,PIECES,CAPTEUR D'ACCELERATION
0.380805726901918,1000010214,HYGIENE - BEAUTE - PARFUM,HYGIENE INTIME ,SACHET - SAC PERIODIQUE
0.380644811938042,1000018861,SPORT,PECHE,CUISSARDES - WADERS - COMBINAISON DE PECHE
0.380621457877903,1000002580,MEUBLE,MEUBLE DE CUISINE,FINITION MEUBLE DE CUISINE - PLINTHE
0.380218651856823,1000011012,TV - VIDEO - SON,PROTECTION - ENTRETIEN,SPRAY - LINGETTE - CD POUR ENTRETIEN - NETTOYAGE TV - VIDEO - SON
0.380062298767433,1000017097,TATOUAGE - PIERCING,DESSIN - TRANSFERT,PEAU SYNTHETIQUE D'ENTRAINEMENT
0.379825063133621,1000018011,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,PIED DE BICHE
0.379562692065439,1000012694,POINT DE VENTE - COMMERCE - ADMINISTRATION,ACCESSOIRES D'ADMINISTRATION,MAT DE FIXATION
0.379506541212188,1000020759,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE DE TABLE,ASSIETTE
0.379361467728656,1000017742,INFORMATIQUE,PROTECTION - PERSONNALISATION - SUPPORT,BOITE RANGEMENT ACCESSOIRE
0.379196994734757,1000017020,JARDIN - PISCINE,OUTILS D'EXTERIEUR - DE JARDIN,MERLIN
0.378837491316556,1000012324,DROGUERIE,PRODUIT D'ENTRETIEN,ENTRETIEN WC CHIMIQUE
0.378541922744769,1000017599,BATEAU MOTEUR - VOILIER,NAVIGATION - ELECTRONIQUE MARINE,COMPAS DE NAVIGATION - SEXTANT - BOUSSOLE
0.378503645564125,1000002213,ART DE LA TABLE - ARTICLES CULINAIRES,CUISSON DES ALIMENTS,BASSINE A CONFITURE - BASSINE A RAGOUT
0.378214410220936,1000007134,SPORT,TEXTILE TECHNIQUE,SOFTSHELL
0.378203020790774,1000004279,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,STICKER - BIJOUX DENTS 
0.378122865382822,1000015174,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,EMBOSSAGE,POUDRE A EMBOSSER
0.377859093501586,1000018577,JEUX - JOUETS,JEUX D'EAU - JEUX DE PLAGE,FAUTEUIL - CHAISE LONGUE - MATELAS GONFLABLE PISCINE
0.377819357658551,1000014486,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PERLE - BIJOUX - BADGE,OUTILS BIJOUX - PINCE A ARRONDIR - PINCE POINTUE
0.377093060511131,1000015816,TV - VIDEO - SON,CAR AUDIO,TRANSMETTEUR FM DE VOITURE
0.376992115244097,1000018099,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,PANNE DE FER A SOUDER
0.376427096205845,1000017495,BATEAU MOTEUR - VOILIER,ENTRETIEN,ANTIFOULING
0.376400898932506,1000016234,ANIMALERIE,ALIMENTATION,CROQUETTE - NOURRITURE SECHE
0.376265668921887,1000003716,ELECTROMENAGER,REPASSAGE - COUTURE,CENTRALE VAPEUR
0.376156454337815,1000018624,JEUX - JOUETS,MONDE MINIATURE,VAISSEAU SPATIAL MINIATURE
0.376142021550877,1000006870,SPORT,SPORT EQUESTRE,PIECES DETACHEES SULKY - PIECES DETACHEES D'ATTELAGE
0.375885384879898,1000003977,INFORMATIQUE,COMPOSANT - PIECE DETACHEE,REFROIDISSEMENT - VENTILATION - WATERCOOLING
0.375830652478166,1000012251,DROGUERIE,INSECTICIDE - RATICIDE,REPULSIF ULTRASONS - EFFAROUCHEUR - LASER REPULSIF
0.375410850732794,1000000495,PUERICULTURE,SOIN BEBE,MOUCHE-BEBE
0.37533158961544,1000014998,MATERIEL DE BUREAU,PETIT MATERIEL,DESTRUCTEUR DE DOCUMENT
0.375166675618098,1000019563,LIBRAIRIE,LNPR - LIVRE NEUF A PRIX REDUIT,LNPR - LIVRE NEUF A PRIX REDUIT
0.375146548285981,1000014192,LIBRAIRIE,LANGUES - DICTIONNAIRE,ITALIEN
0.375112794603447,1000019991,SPORT,FOOTBALL,BLOUSON DE FOOTBALL - VESTE DE FOOTBALL
0.375046695299658,1000012768,AMENAGEMENT URBAIN - VOIRIE,AMENAGEMENT URBAIN,FONTAINE A EAU
0.375009706137844,1000005988,AUTO - MOTO,PIECES,RADIATEUR DE CHAUFFAGE
0.374948227058301,1000015836,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,ELECTRICITE - DOMOTIQUE,COMMANDE ECLAIRAGE
0.374826722829081,1000000576,PUERICULTURE,MEUBLES BEBE,COFFRE A JOUETS
0.374687069451793,1000003439,VIN - ALCOOL - LIQUIDES,ALCOOL,VODKA
0.374271275539846,1000010379,CHAUSSURES - ACCESSOIRES,CHAUSSURES DE VILLE,ESCARPIN
0.374011312089686,1000008858,JEUX - JOUETS,JEUX DE SOCIETE,TAPIS DE JEU DE CARTE
0.373985385498355,1000012387,ART DE LA TABLE - ARTICLES CULINAIRES,ACCESSOIRE DE CUISINE,RANGE ASSIETTE - SEPARATEUR ASSIETTE
0.373896251434884,1000009287,AUTO - MOTO,OUTILLAGE,MATERIEL POMPISTE
0.373693218340792,1000014877,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PETITES FOURNITURES,PINCE A LINGE DE DECORATION
0.373445015857994,1000010585,TELEPHONIE - GPS,ACCESSOIRE GPS,COQUE GPS - BUMPER GPS - FACADE GPS
0.373398607419909,1000006532,SPORT,SPORT D'EAU - GLISSE D'EAU,MATERIEL DE VOILE - WISHBONE - MAT - AILE
0.373243843048105,1000002902,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL DE MESURE,NIVEAU - CORDEAU - FIL A PLOMB - JALON - MIRE - POUDRE DE TRACAGE
0.373194019027227,1000017565,BATEAU MOTEUR - VOILIER,PIECE MOTEUR DE BATEAU - PIECE MOTEUR DE HORS BORD,HELICE POUR BATEAU
0.373144649140057,1000001709,DECO - LINGE - LUMINAIRE,COUSSIN ET HOUSSE,HOUSSE DE CHAISE - HOUSSE DE MEUBLE
0.373112365148516,1000002695,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE MAISON,SERRURE - BARILLET - CYLINDRE - CADENAS - VERROUS - ANTIVOL
0.372881774362477,1000012109,MERCERIE,ACCESSOIRES DE COUTURE,AIGUILLE A TRICOTER
0.372816096744332,1000010033,BAGAGERIE,BUSINESS,PORTE-DOCUMENTS - SERVIETTE - ATTACHE-CASE
0.372583767121999,1000018888,SPORT,NUTRITION SPORTIVE,PACK NUTRITION SPORTIVE
0.372476050493888,1000016696,HYGIENE - BEAUTE - PARFUM,ONGLERIE,COUSSIN - REPOSE-MAIN MANUCURE - SUPPORT DE DOIGTS
0.372389535783925,1000006196,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,COUVRES PEDALES
0.372076203035491,1000018823,SPORT,BASKET-BALL,CHAUSSURES DE BASKET-BALL
0.372041680556869,1000013264,ELECTRONIQUE,CABLES,INSTALLATION ELECTRIQUE
0.371989839926931,1000009669,AUTO - MOTO,PIECES,BOITE DE VITESSE - BOITE DE TRANSFERT - PONT - DIFFERENTIEL
0.371730253476703,1000015611,JARDIN - PISCINE,JARDINAGE,BANC DE JARDINAGE - AGENOUILLOIR DE JARDINAGE
0.371689959142025,1000004478,PARAPHARMACIE,MATERIEL PARAMEDICAL,GEL HYDROALCOOLIQUE - LINGETTE HYDROALCOOLIQUE
0.371191113903287,1000016617,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,DOUCHETTE POUR COIFFURE A DOMICILE
0.371008072129271,1000010655,TELEPHONIE - GPS,ACCESSOIRE TELEPHONE,DECOUPE CARTE SIM
0.370589368589414,1000014044,LIBRAIRIE,ARTS - CINEMA - MUSIQUE,SCULPTURE
0.370539430925902,1000016081,JARDIN - PISCINE,AMENAGEMENT EXTERIEUR - DU JARDIN,CARPORT
0.370504929610206,1000003751,ELECTROMENAGER,BEAUTE - BIEN-ETRE,LAMPE LUMINOTHERAPIE - SOLARIUM VISAGE - LAMPE COLLAGENE
0.370314880681878,1000015728,ART DE LA TABLE - ARTICLES CULINAIRES,CUISSON DES ALIMENTS,FRITEUSE
0.369881518701252,1000004257,HYGIENE - BEAUTE - PARFUM,HYGIENE INTIME ,TOILETTE INTIME - LINGETTES INTIMES - SOINS INTIMES
0.369569835925391,1000007922,PARAPHARMACIE,AIDE A LA MOBILITE,REHAUSSEUR DE TOILETTES
0.36937231432671,1000002107,JARDIN - PISCINE,PISCINE,BONDE DE FOND - BUSE - SKIMMER - PIECE A SCELLER
0.369275478457618,1000015543,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE MAISON,CAMERA IP
0.369247531438054,1000016492,ANIMALERIE,SECURITE - PROTECTION,GILET DE SAUVETAGE - GILET DE SECURITE
0.369173709354059,1000013283,ELECTRONIQUE,CAPTEURS,CAPTEUR DE TEMPERATURE
0.36907211003616,1000001763,DECO - LINGE - LUMINAIRE,LINGE DE TABLE - CUISINE,NAPPE DE TABLE
0.369044786784646,1000012886,INFORMATIQUE,IMPRESSION - SCANNER,IMPRIMANTE 3D
0.368658746172272,1000014883,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PETITES FOURNITURES,PLUME DE DECORATION
0.368212678840652,1000014968,MATERIEL DE BUREAU,POUR LES PRESENTATIONS,PLASTIQUE POUR PLASTIFIEUSE
0.368121841196413,1000007592,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MATERIAU GROS OEUVRE,ASSAINISSEMENT (GEOTEXTILE - ETANCHEITE DES FONDATIONS)
0.367929423939909,1000003027,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MACHINE OUTIL,MEULEUSE
0.367474332956223,1000013766,INSTRUMENTS DE MUSIQUE,MATERIEL DE JEU,MEDIATOR - ONGLET - PLECTRE
0.3674642428339,1000005547,AUTO - MOTO,NETTOYAGE - LIQUIDES ENTRETIEN,CARTOUCHE DE GRAISSE
0.367356134847057,1000005688,AUTO - MOTO,OUTILLAGE,REPOUSSE PISTON DE FREIN
0.36727197261831,1000005680,AUTO - MOTO,OUTILLAGE,PURGEUR DE FREIN - KIT DE PURGE DE FREIN
0.367195280224069,1000012123,MERCERIE,ACCESSOIRES DE COUTURE,KIT DE COUTURE
0.367083461201294,1000018421,JEUX VIDEO,CONSOLES,CONSOLE NEW 3DS XL
0.367016599405767,1000017143,TATOUAGE - PIERCING,MONTAGE DES AIGUILLES,GRIP - MANCHON - SURMANCHON - POIGNEE
0.366867402896161,1000016109,TENUE PROFESSIONNELLE,VETEMENT PROFESSIONNEL,PULL PROFESSIONNEL - SWEAT PROFESSIONNEL
0.366773340530077,1000006841,SPORT,PROTECTION DU SPORTIF,PROTEGE-GENOU - GENOUILLERE
0.366283049335038,1000006183,AUTO - MOTO,NETTOYAGE - LIQUIDES ENTRETIEN,COFFRET NETTOYAGE
0.366226001106683,1000008597,CONDITIONNEMENT,CERCLAGE,BRACELET ELASTIQUE
0.365766465104449,1000010849,PHOTO - OPTIQUE,STUDIO PHOTO - ECLAIRAGE,FOND DE STUDIO
0.365645291878417,1000011462,INFORMATIQUE,CLAVIER - SOURIS - WEBCAM,STYLET POUR TABLETTE - GANT POUR TABLETTE
0.365621850251844,1000008765,JEUX - JOUETS,VEHICULE POUR ENFANT,QUAD - KART - BUGGY
0.365328842001395,1000015568,MERCERIE,SUPPORT POUR COUTURE,SUPPORT - TOILE A BRODER
0.365243491855232,1000000856,EPICERIE,CONSERVE DE POISSON,PRODUIT DE SARDINE
0.365129828135122,1000003596,ELECTROMENAGER,FABRICATION MAISON,APPAREIL A BARBE A PAPA
0.365083568593742,1000004266,HYGIENE - BEAUTE - PARFUM,HYGIENE NEZ ET OREILLE,COTON-TIGE - CURE-OREILLE
0.365023502827792,1000013874,INSTRUMENTS DE MUSIQUE,OUTIL - PIECE DETACHEE,TENDEUR DE CORDE - MANIVELLE DE TENDEUR DE CORDE 
0.364992556652401,1000012505,ARTICLES POUR FUMEUR,CIGARETTE,MACHINE A TUBER
0.364735713352221,1000013487,INSTRUMENTS DE MUSIQUE,ENTRETIEN DES INSTRUMENTS,ECOUVILLON POUR INSTRUMENT
0.364328941079254,1000005708,AUTO - MOTO,PIECES,ADMISSION DIRECTE
0.364215962215362,1000007318,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SANITAIRE - PLOMBERIE,ADOUCISSEUR D'EAU - CARTOUCHE D'ADOUCISSEUR D'EAU - IONISEUR D'EAU
0.364046660922713,1000014130,LIBRAIRIE,ENTREPRISE - MARKETING - FINANCE,MANAGEMENT
0.364038736414806,1000007146,SPORT,TEXTILE TECHNIQUE,COMBINAISON DE SUDATION - SURVETEMENT DE SUDATION
0.36395117899463,1000004263,HYGIENE - BEAUTE - PARFUM,HYGIENE INTIME ,COFFRET HYGIENE INTIME
0.3637088026402,1000016248,ANIMALERIE,ALIMENTATION,KIT ALIMENTATION ANIMAL
0.363031962693646,1000004164,INFORMATIQUE,LOGICIELS,LOGICIEL CULTURE - LOGICIEL LOISIRS
0.362390777489885,1000015081,MATERIEL DE BUREAU,IDENTIFICATION DU PERSONNEL,PORTE-BADGE - CORDON - PINCE
0.362353074606612,1000002336,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE DE TABLE,PLATEAU A FROMAGE - CLOCHE A FROMAGE
0.362169845904078,1000014765,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PARFUM - SAVON,MOULE A SAVON
0.362065500396942,1000017711,PUERICULTURE,REPAS BEBE,COFFRET BIBERONS
0.361574033613382,1000010639,TELEPHONIE - GPS,ACCESSOIRE TELEPHONE,BOUCHON ANTI-POUSSIERE
0.361297021177305,1000018489,JEUX VIDEO,JEUX VIDEO,GAME CUBE
0.361096903134014,1000005994,AUTO - MOTO,PIECES,RELAIS CIRCUIT AUTO
0.360963197302742,1000005601,AUTO - MOTO,OUTILLAGE,BURETTE D'HUILE
0.360703139385024,1000005491,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,GUIDON - EMBOUT DE GUIDON
0.360511490482318,1000009376,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,QUINCAILLERIE,ROUE - ROULETTE
0.359241188651412,1000012577,ARTICLES POUR FUMEUR,CHICHA - NARGUILE,PINCE A CHARBON
0.358771754377177,1000010677,TELEPHONIE - GPS,ACCESSOIRE TELEPHONE,PIECE DETACHEE TELEPHONE
0.358707209268786,1000010473,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE MAISON,JUDAS - ŒIL DE PORTE
0.358670348347439,1000000295,PUERICULTURE,ACCESSOIRES PROMENADE-VOYAGE,MOUSTIQUAIRE POUSSETTE - MOUSTIQUAIRE LANDAU - MOUSTIQUAIRE NACELLE
0.358669476462971,1000018552,LIBRAIRIE,LOISIRS - JEUX - SPORT,GUIDE DE JEUX VIDEO
0.358603038849598,1000010589,TELEPHONIE - GPS,ACCESSOIRE GPS,FIXATION GPS - SUPPORT GPS
0.358599681817286,1000012230,DROGUERIE,MATERIEL SOIN DU LINGE,PLAQUE DE PLIAGE DU LINGE
0.358528140259516,1000004273,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,COFFRET DE MAQUILLAGE
0.358495954742556,1000014692,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PAPIER - CAHIER - CARNET,CAHIER
0.358349737016267,1000002231,ART DE LA TABLE - ARTICLES CULINAIRES,CUISSON DES ALIMENTS,PLAQUE A FOUR - GRILLE POUR FOUR
0.358341200035723,1000001927,JARDIN - PISCINE,CUISINE EXTERIEURE,USTENSILE BARBECUE PLANCHA
0.358038010311854,1000018062,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,ETAU - SERRE-JOINT - SAUTERELLE
0.35802610556485,1000003191,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MACHINE OUTIL,BATTERIE POUR MACHINE OUTIL
0.357879844361877,1000001260,SONO - DJ,AMPLIFICATION ET RESTITUTION DU SON,PACK SONO
0.357854371830604,1000014383,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,CARTERIE - CORRESPONDANCE,FAIRE-PART - CARTE D'INVITATION
0.357781773775696,1000011953,MATERIEL MEDICAL,SOIN,CANULE
0.357499710979078,1000019079,SPORT,RUGBY,EPAULIERE RUGBY
0.357435514763043,1000017549,BATEAU MOTEUR - VOILIER,PIECE MOTEUR DE BATEAU - PIECE MOTEUR DE HORS BORD,ANODE - QUEUE DE CARPE
0.357418744390786,1000013302,ELECTRONIQUE,COMPOSANTS ACTIFS,CIRCUITS INTEGRES
0.357321624911801,1000016474,ANIMALERIE,PRODUIT DE SOIN - HYGIENE,SHAMPOING - APRES-SHAMPOING - CONDITIONNEUR - MASQUE
0.357310310473429,1000015252,JARDIN - PISCINE,CULTURE INDOOR,TABLE A MAREE
0.357101431498289,1000017667,BATEAU MOTEUR - VOILIER,ENTRETIEN,OUTIL DE LEVAGE - ACCESSOIRE DE LEVAGE
0.357048421006944,1000001972,JARDIN - PISCINE,MEUBLES D'EXTERIEUR - DE JARDIN,SALON DE JARDIN - ENSEMBLE TABLE CHAISE FAUTEUIL DE JARDIN
0.356979977542751,1000017133,TATOUAGE - PIERCING,ENTRETIEN DERMOGRAPHE,JOINT
0.356895889901517,1000016976,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,POUDRE DE BEAUTE - ARGILE - RHASSOUL - HENNE
0.356562668052211,1000009088,AUTO - MOTO,PIECES,AMPOULE - ECLAIRAGE TABLEAU DE BORD
0.35603108485204,1000001288,SONO - DJ,ECLAIRAGE DE SCENE - EFFETS DE SCENE - MATERIEL DE SCENE,AMPOULE ECLAIRAGE DE SCENE
0.355743067751714,1000014053,LIBRAIRIE,BANDE DESSINEE - MANGA - HUMOUR,MANGA
0.355683731314553,1000006736,SPORT,PECHE,PESON - BALANCE
0.354980353772816,1000006623,SPORT,INSTRUMENT DE MESURE,CHRONOMETRE
0.354964661689378,1000015087,JEUX - JOUETS,MULTIMEDIA ENFANT,ANIMAL VIRTUEL
0.354907509048113,1000008381,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,TETE DE MANNEQUIN - PORTE PERRUQUE
0.354893921532288,1000000368,PUERICULTURE,JOUET PREMIER AGE,MOBILE
0.354636615263824,1000013499,INSTRUMENTS DE MUSIQUE,ENTRETIEN DES INSTRUMENTS,PRODUIT NETTOYANT
0.354605933524363,1000014566,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,EMBALLAGE CADEAU,BOITE CADEAU
0.354143567328957,1000017637,BATEAU MOTEUR - VOILIER,SECURITE,POMPE DE CALE
0.354056956880293,1000017659,JARDIN - PISCINE,AMENAGEMENT EXTERIEUR - DU JARDIN,BRUMISATEUR D'EXTERIEUR
0.353603782530913,1000017501,BATEAU MOTEUR - VOILIER,ENTRETIEN,NETTOYAGE PONT - NETTOYAGE PONT
0.353348467646472,1000006514,SPORT,FITNESS - MUSCULATION,VELO ELLIPTIQUE
0.353341769955384,1000015570,AUTO - MOTO,OUTILLAGE,CHANDELLE
0.353322418301202,1000010830,PHOTO - OPTIQUE,OBJECTIF - FLASH - ZOOM,FILTRE PHOTO
0.353319567589197,1000002119,JARDIN - PISCINE,PISCINE,DOUCHE EXTERIEURE
0.353294545931204,1000006308,SPORT,CAMPING - CAMP DE BASE,LIT DE CAMP
0.353144794729034,1000015034,MATERIEL DE BUREAU,ORGANISATION DU BUREAU,SET DE BUREAU
0.353065894540211,1000014034,LIBRAIRIE,ARTS - CINEMA - MUSIQUE,DANSE
0.353008543152403,1000002563,MEUBLE,MEUBLE DE CHAMBRE,COMMODE DE CHAMBRE
0.352768293161574,1000003666,ELECTROMENAGER,PETIT DEJEUNER - CAFE,CHOCOLATIERE ELECTRIQUE
0.352446461147769,1000011391,INFORMATIQUE,STOCKAGE EXTERNE,ADAPTATEUR CARTE MEMOIRE
0.352188663203925,1000018665,JEUX - JOUETS,JEUX DE RECRE - JEUX D'EXTERIEUR,JEU A RESSORT
0.351923540858474,1000006129,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,ELECTRICITE - DOMOTIQUE,BOITE DE DERIVATION
0.35192203719447,1000017697,PUERICULTURE,MEUBLES BEBE,ETAGERE - BIBLIOTHEQUE
0.351913191744355,1000010920,TV - VIDEO - SON,ACCESSOIRES TV - VIDEO - SON,MODULATEUR - DEMODULATEUR - MODEM
0.351597110885037,1000016560,TENUE PROFESSIONNELLE,CHAUSSURES PROFESSIONNELLES,BOTTINES PROFESSIONNELLES - BOOTS PROFESSIONNELLES - BRODEQUINS PROFESSIONNELS
0.351446045468054,1000016708,HYGIENE - BEAUTE - PARFUM,ONGLERIE,KIT FAUX ONGLES
0.351377779924203,1000012081,POINT DE VENTE - COMMERCE - ADMINISTRATION,EQUIPEMENT,CHARIOT LIBRE-SERVICE - PANIER
0.351292520154505,1000000345,PUERICULTURE,BAIN BEBE,BAIGNOIRE
0.351129886152655,1000005426,AUTO - MOTO,AIDE A LA CONDUITE - SECURITE,DISQUE DE SIGNALISATION - AUTRE ADHESIF DE SIGNALISATION
0.351031706978605,1000011437,INFORMATIQUE,IMPRESSION - SCANNER,PIECE DETACHEE POUR IMPRIMANTE
0.350775530119741,1000005307,AUTO - MOTO,BAGAGERIE AUTO-MOTO,GLACIERE AUTO - GLACIERE MOTO - GLACIERE BATEAU
0.350647649240657,1000007449,DECO - LINGE - LUMINAIRE,RIDEAU - STORE - ACCESSOIRE,FILM POUR VITRAGE
0.350599872997092,1000002246,ART DE LA TABLE - ARTICLES CULINAIRES,DECOUPE DES ALIMENTS,AIGUISEUR - AFFUTEUR - ACCESSOIRE AFFUTAGE
0.350516857983049,1000009661,AUTO - MOTO,PIECES,ROUE COMPLETE - ROUE AVEC JANTE
0.350507680862517,1000017769,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,ROULEAU ABRASIF
0.350420131935274,1000017707,PUERICULTURE,REPAS BEBE,ASSIETTE - PLATEAU REPAS
0.350331894111366,1000010443,BIJOUX -  LUNETTES - MONTRES,LUNETTES,LENTILLES DE CONTACT - LENTILLES DE COULEUR
0.349629811208553,1000010671,TELEPHONIE - GPS,ACCESSOIRE TELEPHONE,MANETTE POUR TELEPHONE - JOYSTICK POUR TELEPHONE - VOLANT POUR TELEPHONE
0.349503375151354,1000017511,BATEAU MOTEUR - VOILIER,ENTRETIEN,MASTIC D'ETANCHEITE BATEAU
0.349458517989205,1000006239,SPORT,RUNNING - ATHLETISME,CONE - CERCEAU - DOME - PIQUET DE SLALOM
0.349086932949425,1000010874,PHOTO - OPTIQUE,TREPIED - MONOPOD,MONOPOD
0.348878141032732,1000018105,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,POCHOIR
0.348702266379749,1000003873,ELECTROMENAGER,PETIT APPAREIL DE CUISSON,PACK PETITS APPAREILS DE CUISSON
0.348225003242623,1000000616,EPICERIE,DESSERTS - AIDE PATISSERIE,FRUITS SECS
0.348165763612823,1000011609,MATERIEL MEDICAL,ENDOSCOPIE,ENDOSCOPTE - OPTIQUE D'ENDOSCOPIE
0.347980813474962,1000004159,INFORMATIQUE,CONSTRUCTION RESEAU,PACK RESEAU
0.347817878136987,1000011353,TELEPHONIE - GPS,ACCESSOIRE TELEPHONE,GPS POUR MOBILE - PDA
0.34762117054883,1000003724,ELECTROMENAGER,REPASSAGE - COUTURE,MACHINE A COUDRE
0.347438949464331,1000016704,HYGIENE - BEAUTE - PARFUM,ONGLERIE,GEL UV POUR ONGLES
0.3472570346443,1000012645,MEUBLE,MEUBLE DE BUREAU,TABLE DE REUNION
0.346898692858308,1000011798,MATERIEL MEDICAL,OPTHALMOLOGIE,OPHTALMOSCOPE
0.346800174320177,1000018550,JEUX VIDEO,JEUX VIDEO,SORTIE JEUX XBOX ONE
0.346314516704422,1000019373,SPORT,BADMINTON,RAQUETTE DE BADMINTON - CADRE DE BADMINTON
0.346303166819457,1000007758,PUERICULTURE,ACCESSOIRES PROMENADE-VOYAGE,PORTE-GOBELET - PORTE-BIBERON
0.346010363514656,1000005736,AUTO - MOTO,PIECES,BIELLETTE - BARRE D'ACCOUPLEMENT
0.345957189430725,1000001637,EPICERIE,PETIT DEJEUNER,EPAISSISSANT BOISSON
0.345942807663178,1000002962,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,ELECTRICITE - DOMOTIQUE,TUBE - RACCORD
0.345798457565951,1000011732,MATERIEL MEDICAL,MOBILIER MEDICAL,FAUTEUIL D'EXAMEN - FAUTEUIL GARDE ROBE - FAUTEUIL DE PRELEVEMENT - DIVAN GYNECOLOGIQUE - DIVAN D'EXAMEN
0.345702226363374,1000013470,INSTRUMENTS DE MUSIQUE,CONFORT DU MUSICIEN,MENTONNIERE DE MUSICIEN
0.345593974045841,1000003268,DECO - LINGE - LUMINAIRE,RIDEAU - STORE - ACCESSOIRE,RIDEAU DE PORTE
0.345581463297639,1000010791,PHOTO - OPTIQUE,JUMELLE - TELESCOPE - OPTIQUE,LOUPE OPTIQUE
0.345506491704464,1000007768,PUERICULTURE,TOILETTE BEBE,SURCOUCHE - CULOTTE DE PROTECTION POUR COUCHE LAVABLE
0.345311734828037,1000015325,ARTICLES POUR FUMEUR,CIGARETTE ELECTRONIQUE,SUPPORT POUR CIGARETTE ELECTRONIQUE- TOUR DE COU POUR CIGARETTE ELECTRONIQUE
0.34498707302026,1000013387,ELECTRONIQUE,CONNECTIQUE,BOUTON POUSSOIR
0.344407389253201,1000010544,CHAUSSURES - ACCESSOIRES,BASKET - SPORTSWEAR,SLIP-ON
0.344234168255554,1000010651,TELEPHONIE - GPS,ACCESSOIRE TELEPHONE,COMMUTATEUR CASQUE - COMBINE TELEPHONE FIXE
0.344137600562028,1000016672,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,SOIN DES CILS - SOURCILS - COLORATION
0.343995969341995,1000010863,PHOTO - OPTIQUE,STUDIO PHOTO - ECLAIRAGE,PERCHE - SUPPORT - FIXATION
0.343973302100621,1000020839,TV - VIDEO - SON,ACCESSOIRES TV - VIDEO - SON,FIXATION TV - SUPPORT TV - SUPPORT MURAL POUR TV
0.343885042201387,1000007424,ART DE LA TABLE - ARTICLES CULINAIRES,CONSERVATION DES ALIMENTS,GLACIERE - SAC ISOTHERME - ACCUMULATEUR DE FROID
0.34383454099977,1000001163,POINT DE VENTE - COMMERCE - ADMINISTRATION,MATERIEL D'ENCAISSEMENT,DETECTEUR FAUX BILLETS
0.343821117839255,1000002055,JARDIN - PISCINE,OUTILS D'EXTERIEUR - DE JARDIN,PLANTOIR
0.343504136561328,1000017480,BATEAU MOTEUR - VOILIER,ELECTRICITE,ECLAIRAGE DE PONT - PROJECTEUR DE PONT
0.343496952645245,1000008537,AUTO - MOTO,HABITATION MOBILE - AMENAGEMENT INTERIEUR,CAISSON DE PASSAGE DE ROUE
0.34326858966627,1000018519,JEUX VIDEO,JEUX VIDEO,XBOX
0.343066530529105,1000017591,BATEAU MOTEUR - VOILIER,MOUILLAGE,GAFFE - CROCHET DE MOUILLAGE
0.342746310688264,1000012793,SPORT,GOLF,PACK PRODUITS DE GOLF
0.342715442382148,1000010696,TELEPHONIE - GPS,RADIOCOMMUNICATION,RADIO CB
